county,precinct,office,district,candidate,party,votes,election_day,absentee
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Cast Votes,,1469,922,547
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Undervotes,,9,6,3
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Governor,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Jocelyn Benson,DEM,763,401,362
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Kristina Elaine Karamo,REP,667,492,175
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Gregory Scott Stempfle,LIB,19,16,3
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Christine C. Schwartz,UST,5,4,1
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Larry James Hutchinson Jr.,GRE,6,3,3
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Cast Votes,,1460,916,544
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Undervotes,,19,13,6
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Dana Nessel,DEM,744,392,352
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Matthew DePerno,REP,691,508,183
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Joseph W. McHugh Jr.,LIB,17,12,5
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,3,2,1
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Cast Votes,,1455,914,541
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Undervotes,,24,15,9
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Joseph Alfonso,DEM,647,334,313
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Bill Huizenga,REP,782,565,217
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Lorence Wenke,LIB,18,12,6
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Curtis Michael Clark,UST,1,1,0
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Cast Votes,,1448,912,536
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Undervotes,,29,15,14
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Rejected write-in votes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 7",U.S. House,4,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Kim S. Nagy,DEM,655,345,310
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Roger Victory,REP,749,526,223
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Jessica L. Fox,LIB,39,35,4
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Cast Votes,,1443,906,537
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Undervotes,,36,23,13
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Larry D. Jackson,DEM,655,349,306
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Nancy De Boer,REP,790,559,231
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Cast Votes,,1445,908,537
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Undervotes,,31,19,12
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Rejected write-in votes,,3,2,1
Ottawa,"Holland Charter Township, Precinct 7",State House,86,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Yes,,747,415,332
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,No,,707,500,207
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Cast Votes,,1454,915,539
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Undervotes,,25,14,11
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 7",Proposal 22-3,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Democratic Party,DEM,259,181,78
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Republican Party,REP,217,182,35
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Libertarian Party,LIB,5,5,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,U.S. Taxpayers Party,UST,2,2,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Working Class Party,WC,4,4,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Green Party,GRE,2,0,2
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Natural Law Party,NAL,2,2,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Cast Votes,,491,376,115
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Undervotes,,265,192,73
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Straight Party,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,418,281,137
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Tudor M. Dixon Shane Hernandez,REP,323,277,46
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Mary Buzuma Brian Ellison,LIB,7,6,1
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Donna Brandenburg Mellissa Carone,UST,2,2,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Kevin Hogan Destiny Clayton,GRE,4,2,2
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Cast Votes,,754,568,186
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Undervotes,,3,1,2
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Governor,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Jocelyn Benson,DEM,428,281,147
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Kristina Elaine Karamo,REP,300,263,37
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Gregory Scott Stempfle,LIB,16,16,0
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Christine C. Schwartz,UST,1,1,0
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Larry James Hutchinson Jr.,GRE,6,4,2
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Cast Votes,,751,565,186
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Undervotes,,6,4,2
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Dana Nessel,DEM,406,264,142
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Matthew DePerno,REP,314,273,41
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Joseph W. McHugh Jr.,LIB,20,18,2
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Gerald T. Van Sickle,UST,2,2,0
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Cast Votes,,742,557,185
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Undervotes,,15,12,3
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Joseph Alfonso,DEM,352,231,121
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Bill Huizenga,REP,361,306,55
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Lorence Wenke,LIB,17,14,3
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Curtis Michael Clark,UST,8,3,5
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Cast Votes,,738,554,184
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Undervotes,,19,15,4
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",U.S. House,4,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Kim S. Nagy,DEM,372,248,124
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Roger Victory,REP,332,280,52
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Jessica L. Fox,LIB,31,25,6
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Cast Votes,,735,553,182
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Undervotes,,21,15,6
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Larry D. Jackson,DEM,368,247,121
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Nancy De Boer,REP,365,304,61
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Cast Votes,,733,551,182
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Undervotes,,24,18,6
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",State House,86,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Yes,,403,276,127
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,No,,345,286,59
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Cast Votes,,748,562,186
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Undervotes,,9,7,2
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 8",Proposal 22-3,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Democratic Party,DEM,340,160,180
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Republican Party,REP,878,598,280
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Libertarian Party,LIB,5,2,3
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Working Class Party,WC,1,1,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Green Party,GRE,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Natural Law Party,NAL,1,1,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Cast Votes,,1225,762,463
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Undervotes,,878,590,288
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Rejected write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Straight Party,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,774,413,361
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Tudor M. Dixon Shane Hernandez,REP,1288,911,377
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Mary Buzuma Brian Ellison,LIB,9,4,5
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Donna Brandenburg Mellissa Carone,UST,5,5,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Kevin Hogan Destiny Clayton,GRE,4,3,1
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Cast Votes,,2080,1336,744
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Undervotes,,17,11,6
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Rejected write-in votes,,5,4,1
Ottawa,"Holland Charter Township, Precinct 9",Governor,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Jocelyn Benson,DEM,833,467,366
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Kristina Elaine Karamo,REP,1207,849,358
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Gregory Scott Stempfle,LIB,12,4,8
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Christine C. Schwartz,UST,6,5,1
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Larry James Hutchinson Jr.,GRE,6,3,3
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Cast Votes,,2064,1328,736
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Undervotes,,36,21,15
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Overvotes,,2,2,0
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Rejected write-in votes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 9",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Dana Nessel,DEM,744,404,340
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Matthew DePerno,REP,1267,886,381
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Joseph W. McHugh Jr.,LIB,26,18,8
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Gerald T. Van Sickle,UST,13,12,1
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Cast Votes,,2050,1320,730
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Undervotes,,49,28,21
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Overvotes,,1,1,0
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Rejected write-in votes,,3,3,0
Ottawa,"Holland Charter Township, Precinct 9",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Joseph Alfonso,DEM,626,329,297
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Bill Huizenga,REP,1406,977,429
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Lorence Wenke,LIB,26,16,10
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Curtis Michael Clark,UST,5,5,0
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Cast Votes,,2063,1327,736
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Undervotes,,38,23,15
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Overvotes,,0,0,0
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Rejected write-in votes,,2,2,0
Ottawa,"Holland Charter Township, Precinct 9",U.S. House,4,Unresolved write-in votes,,0,0,0
