county,precinct,office,district,candidate,party,votes,election_day,absentee
Genesee,"City of Flint, Precinct 60",U.S. Senate,,John James,REP,164,,
Genesee,"City of Flint, Precinct 61",U.S. Senate,,John James,REP,30,,
Genesee,"Flint Township, Precinct 1",U.S. Senate,,John James,REP,354,,
Genesee,"Flint Township, Precinct 2",U.S. Senate,,John James,REP,276,,
Genesee,"Flint Township, Precinct 3",U.S. Senate,,John James,REP,612,,
Genesee,"Flint Township, Precinct 4",U.S. Senate,,John James,REP,274,,
Genesee,"Flint Township, Precinct 5",U.S. Senate,,John James,REP,538,,
Genesee,"Flint Township, Precinct 6",U.S. Senate,,John James,REP,520,,
Genesee,"Flint Township, Precinct 7",U.S. Senate,,John James,REP,86,,
Genesee,"Flint Township, Precinct 8",U.S. Senate,,John James,REP,16,,
Genesee,"Flint Township, Precinct 9",U.S. Senate,,John James,REP,263,,
Genesee,"Flint Township, Precinct 10",U.S. Senate,,John James,REP,288,,
Genesee,"Flint Township, Precinct 11",U.S. Senate,,John James,REP,182,,
Genesee,"Flint Township, Precinct 12",U.S. Senate,,John James,REP,457,,
Genesee,"Flint Township, Precinct 13",U.S. Senate,,John James,REP,337,,
Genesee,"Flint Township, Precinct 14",U.S. Senate,,John James,REP,440,,
Genesee,"Flint Township, Precinct 15",U.S. Senate,,John James,REP,450,,
Genesee,"City of Flushing, Precinct 1",U.S. Senate,,John James,REP,404,,
Genesee,"City of Flushing, Precinct 2",U.S. Senate,,John James,REP,431,,
Genesee,"City of Flushing, Precinct 3",U.S. Senate,,John James,REP,504,,
Genesee,"City of Flushing, Precinct 4",U.S. Senate,,John James,REP,575,,
Genesee,"City of Flushing, Precinct 5",U.S. Senate,,John James,REP,589,,
Genesee,"Flushing Township, Precinct 1",U.S. Senate,,John James,REP,712,,
Genesee,"Flushing Township, Precinct 2",U.S. Senate,,John James,REP,684,,
Genesee,"Flushing Township, Precinct 3",U.S. Senate,,John James,REP,1064,,
Genesee,"Flushing Township, Precinct 4",U.S. Senate,,John James,REP,781,,
Genesee,"Flushing Township, Precinct 5",U.S. Senate,,John James,REP,249,,
Genesee,"Forest Township, Precinct 1",U.S. Senate,,John James,REP,426,,
Genesee,"Forest Township, Precinct 2",U.S. Senate,,John James,REP,670,,
Genesee,"Forest Township, Precinct 3",U.S. Senate,,John James,REP,501,,
Genesee,"Gaines Township, Precinct 1",U.S. Senate,,John James,REP,697,,
Genesee,"Gaines Township, Precinct 2",U.S. Senate,,John James,REP,522,,
Genesee,"Gaines Township, Precinct 3",U.S. Senate,,John James,REP,416,,
Genesee,"Gaines Township, Precinct 4",U.S. Senate,,John James,REP,826,,
Genesee,"Genesee Township, Precinct 1",U.S. Senate,,John James,REP,389,,
Genesee,"Genesee Township, Precinct 2",U.S. Senate,,John James,REP,141,,
Genesee,"Genesee Township, Precinct 3",U.S. Senate,,John James,REP,397,,
Genesee,"Genesee Township, Precinct 4",U.S. Senate,,John James,REP,664,,
Genesee,"Genesee Township, Precinct 5",U.S. Senate,,John James,REP,416,,
Genesee,"Genesee Township, Precinct 6",U.S. Senate,,John James,REP,713,,
Genesee,"Genesee Township, Precinct 7",U.S. Senate,,John James,REP,627,,
Genesee,"Genesee Township, Precinct 8",U.S. Senate,,John James,REP,828,,
Genesee,"Genesee Township, Precinct 9",U.S. Senate,,John James,REP,597,,
Genesee,"City of Grand Blanc, Precinct 1",U.S. Senate,,John James,REP,496,,
Genesee,"City of Grand Blanc, Precinct 2",U.S. Senate,,John James,REP,440,,
Genesee,"City of Grand Blanc, Precinct 3",U.S. Senate,,John James,REP,570,,
Genesee,"City of Grand Blanc, Precinct 4",U.S. Senate,,John James,REP,592,,
Genesee,"Grand Blanc Township, Precinct 1",U.S. Senate,,John James,REP,702,,
Genesee,"Grand Blanc Township, Precinct 2",U.S. Senate,,John James,REP,413,,
Genesee,"Grand Blanc Township, Precinct 3",U.S. Senate,,John James,REP,598,,
Genesee,"Grand Blanc Township, Precinct 4",U.S. Senate,,John James,REP,596,,
Genesee,"Grand Blanc Township, Precinct 5",U.S. Senate,,John James,REP,540,,
Genesee,"Grand Blanc Township, Precinct 6",U.S. Senate,,John James,REP,874,,
Genesee,"Grand Blanc Township, Precinct 7",U.S. Senate,,John James,REP,295,,
Genesee,"Grand Blanc Township, Precinct 8",U.S. Senate,,John James,REP,1026,,
Genesee,"Grand Blanc Township, Precinct 9",U.S. Senate,,John James,REP,772,,
Genesee,"Grand Blanc Township, Precinct 10",U.S. Senate,,John James,REP,659,,
Genesee,"Grand Blanc Township, Precinct 11",U.S. Senate,,John James,REP,357,,
Genesee,"Grand Blanc Township, Precinct 12",U.S. Senate,,John James,REP,364,,
Genesee,"Grand Blanc Township, Precinct 13",U.S. Senate,,John James,REP,526,,
Genesee,"Grand Blanc Township, Precinct 14",U.S. Senate,,John James,REP,844,,
Genesee,"Grand Blanc Township, Precinct 15",U.S. Senate,,John James,REP,947,,
Genesee,"Grand Blanc Township, Precinct 16",U.S. Senate,,John James,REP,328,,
Genesee,"Grand Blanc Township, Precinct 17",U.S. Senate,,John James,REP,719,,
Genesee,"City of Linden, Precinct 1",U.S. Senate,,John James,REP,559,,
Genesee,"City of Linden, Precinct 2",U.S. Senate,,John James,REP,921,,
Genesee,"City of Montrose, Precinct 1",U.S. Senate,,John James,REP,387,,
Genesee,"Montrose Township, Precinct 1",U.S. Senate,,John James,REP,410,,
Genesee,"Montrose Township, Precinct 2",U.S. Senate,,John James,REP,401,,
Genesee,"Montrose Township, Precinct 3",U.S. Senate,,John James,REP,481,,
Genesee,"Montrose Township, Precinct 4",U.S. Senate,,John James,REP,554,,
Genesee,"City of Mt. Morris, Precinct 1",U.S. Senate,,John James,REP,192,,
Genesee,"City of Mt. Morris, Precinct 2",U.S. Senate,,John James,REP,305,,
Genesee,"Mt. Morris Township, Precinct 1",U.S. Senate,,John James,REP,250,,
Genesee,"Mt. Morris Township, Precinct 2",U.S. Senate,,John James,REP,600,,
Genesee,"Mt. Morris Township, Precinct 3",U.S. Senate,,John James,REP,440,,
Genesee,"Mt. Morris Township, Precinct 4",U.S. Senate,,John James,REP,639,,
Genesee,"Mt. Morris Township, Precinct 5",U.S. Senate,,John James,REP,250,,
Genesee,"Mt. Morris Township, Precinct 6",U.S. Senate,,John James,REP,217,,
Genesee,"Mt. Morris Township, Precinct 7",U.S. Senate,,John James,REP,79,,
Genesee,"Mt. Morris Township, Precinct 8",U.S. Senate,,John James,REP,49,,
Genesee,"Mt. Morris Township, Precinct 9",U.S. Senate,,John James,REP,143,,
Genesee,"Mt. Morris Township, Precinct 10",U.S. Senate,,John James,REP,40,,
Genesee,"Mt. Morris Township, Precinct 11",U.S. Senate,,John James,REP,47,,
Genesee,"Mundy Township, Precinct 1",U.S. Senate,,John James,REP,701,,
Genesee,"Mundy Township, Precinct 2",U.S. Senate,,John James,REP,514,,
Genesee,"Mundy Township, Precinct 3",U.S. Senate,,John James,REP,578,,
Genesee,"Mundy Township, Precinct 4",U.S. Senate,,John James,REP,588,,
Genesee,"Mundy Township, Precinct 5",U.S. Senate,,John James,REP,311,,
Genesee,"Mundy Township, Precinct 6",U.S. Senate,,John James,REP,537,,
Genesee,"Mundy Township, Precinct 7",U.S. Senate,,John James,REP,596,,
Genesee,"Mundy Township, Precinct 8",U.S. Senate,,John James,REP,544,,
Genesee,"Mundy Township, Precinct 9",U.S. Senate,,John James,REP,513,,
Genesee,"Richfield Township, Precinct 1",U.S. Senate,,John James,REP,752,,
Genesee,"Richfield Township, Precinct 2",U.S. Senate,,John James,REP,1094,,
Genesee,"Richfield Township, Precinct 3",U.S. Senate,,John James,REP,1018,,
Genesee,"City of Swartz Creek, Precinct 1",U.S. Senate,,John James,REP,413,,
Genesee,"City of Swartz Creek, Precinct 2",U.S. Senate,,John James,REP,362,,
Genesee,"City of Swartz Creek, Precinct 3",U.S. Senate,,John James,REP,316,,
Genesee,"City of Swartz Creek, Precinct 4",U.S. Senate,,John James,REP,475,,
Genesee,"Thetford Township, Precinct 1",U.S. Senate,,John James,REP,515,,
Genesee,"Thetford Township, Precinct 2",U.S. Senate,,John James,REP,295,,
Genesee,"Thetford Township, Precinct 3",U.S. Senate,,John James,REP,528,,
Genesee,"Thetford Township, Precinct 4",U.S. Senate,,John James,REP,654,,
Genesee,"Vienna Township, Precinct 1",U.S. Senate,,John James,REP,925,,
Genesee,"Vienna Township, Precinct 2",U.S. Senate,,John James,REP,716,,
Genesee,"Vienna Township, Precinct 3",U.S. Senate,,John James,REP,926,,
Genesee,"Vienna Township, Precinct 4",U.S. Senate,,John James,REP,743,,
Genesee,"Vienna Township, Precinct 5",U.S. Senate,,John James,REP,635,,
Genesee,"Argentine Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,23,,
Genesee,"Argentine Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,21,,
Genesee,"Argentine Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,2,,
Genesee,"Atlas Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Atlas Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"Atlas Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Atlas Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"City of Burton, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,32,,
Genesee,"City of Burton, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"City of Burton, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,20,,
Genesee,"City of Burton, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,16,,
Genesee,"City of Burton, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Burton, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Burton, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Burton, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Burton, Precinct 9",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Burton, Precinct 10",U.S. Senate,,Valerie L. Willis,UST,19,,
Genesee,"City of Burton, Precinct 11",U.S. Senate,,Valerie L. Willis,UST,16,,
Genesee,"City of Burton, Precinct 12",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"Clayton Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"Clayton Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"Clayton Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,3,,
Genesee,"Clayton Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,16,,
Genesee,"City of Clio, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Davison, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Davison, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Davison, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"City of Davison, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"Davison Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"Davison Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"Davison Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"Davison Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"Davison Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,16,,
Genesee,"Davison Township, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"Davison Township, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,14,,
Genesee,"Davison Township, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"Davison Township, Precinct 9",U.S. Senate,,Valerie L. Willis,UST,13,,
Genesee,"City of Fenton, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,19,,
Genesee,"City of Fenton, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Fenton, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Fenton, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Fenton, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"Fenton Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Fenton Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Fenton Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Fenton Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"Fenton Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Fenton Township, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flint, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,2,,
Genesee,"City of Flint, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"City of Flint, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flint, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Flint, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,1,,
Genesee,"City of Flint, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Flint, Precinct 9",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 10",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 11",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Flint, Precinct 12",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 13",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 14",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 15",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 16",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flint, Precinct 17",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"City of Flint, Precinct 18",U.S. Senate,,Valerie L. Willis,UST,1,,
Genesee,"City of Flint, Precinct 19",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Flint, Precinct 20",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"City of Flint, Precinct 21",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 22",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"City of Flint, Precinct 23",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"City of Flint, Precinct 24",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flint, Precinct 25",U.S. Senate,,Valerie L. Willis,UST,13,,
Genesee,"City of Flint, Precinct 26",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Flint, Precinct 27",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 28",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"City of Flint, Precinct 29",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"City of Flint, Precinct 30",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 31",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"City of Flint, Precinct 32",U.S. Senate,,Valerie L. Willis,UST,3,,
Genesee,"City of Flint, Precinct 33",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 34",U.S. Senate,,Valerie L. Willis,UST,1,,
Genesee,"City of Flint, Precinct 35",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 36",U.S. Senate,,Valerie L. Willis,UST,0,,
Genesee,"City of Flint, Precinct 37",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 38",U.S. Senate,,Valerie L. Willis,UST,3,,
Genesee,"City of Flint, Precinct 39",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 40",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"City of Flint, Precinct 41",U.S. Senate,,Valerie L. Willis,UST,13,,
Genesee,"City of Flint, Precinct 42",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"City of Flint, Precinct 43",U.S. Senate,,Valerie L. Willis,UST,2,,
Genesee,"City of Flint, Precinct 44",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"City of Flint, Precinct 45",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Flint, Precinct 46",U.S. Senate,,Valerie L. Willis,UST,6,,
Genesee,"City of Flint, Precinct 47",U.S. Senate,,Valerie L. Willis,UST,3,,
Genesee,"City of Flint, Precinct 48",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Flint, Precinct 49",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"City of Flint, Precinct 50",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Flint, Precinct 51",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Flint, Precinct 52",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Flint, Precinct 53",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"City of Flint, Precinct 54",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flint, Precinct 55",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"City of Flint, Precinct 56",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"City of Flint, Precinct 57",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Flint, Precinct 58",U.S. Senate,,Valerie L. Willis,UST,17,,
Genesee,"City of Flint, Precinct 59",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"City of Flint, Precinct 60",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flint, Precinct 61",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"Flint Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Flint Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"Flint Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,19,,
Genesee,"Flint Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"Flint Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"Flint Township, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,18,,
Genesee,"Flint Township, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,20,,
Genesee,"Flint Township, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,2,,
Genesee,"Flint Township, Precinct 9",U.S. Senate,,Valerie L. Willis,UST,18,,
Genesee,"Flint Township, Precinct 10",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"Flint Township, Precinct 11",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"Flint Township, Precinct 12",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Flint Township, Precinct 13",U.S. Senate,,Valerie L. Willis,UST,13,,
Genesee,"Flint Township, Precinct 14",U.S. Senate,,Valerie L. Willis,UST,14,,
Genesee,"Flint Township, Precinct 15",U.S. Senate,,Valerie L. Willis,UST,14,,
Genesee,"City of Flushing, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Flushing, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"City of Flushing, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"City of Flushing, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"City of Flushing, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Flushing Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,10,,
Genesee,"Flushing Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,11,,
Genesee,"Flushing Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Flushing Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Flushing Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,2,,
Genesee,"Forest Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"Forest Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,14,,
Genesee,"Forest Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"Gaines Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Gaines Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"Gaines Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"Gaines Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,13,,
Genesee,"Genesee Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,19,,
Genesee,"Genesee Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,14,,
Genesee,"Genesee Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Genesee Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,28,,
Genesee,"Genesee Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"Genesee Township, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,20,,
Genesee,"Genesee Township, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,12,,
Genesee,"Genesee Township, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,19,,
Genesee,"Genesee Township, Precinct 9",U.S. Senate,,Valerie L. Willis,UST,16,,
Genesee,"City of Grand Blanc, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,5,,
Genesee,"City of Grand Blanc, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,9,,
Genesee,"City of Grand Blanc, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,4,,
Genesee,"City of Grand Blanc, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,8,,
Genesee,"Grand Blanc Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"Grand Blanc Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,15,,
Genesee,"Grand Blanc Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,7,,
Genesee,"Grand Blanc Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,6,,
