county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Fulton,SC05A,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,SC05B,U.S. Senate,,Libertarian,Chase Oliver,0,8,0,0
Fulton,SC05C,U.S. Senate,,Libertarian,Chase Oliver,4,6,1,0
Fulton,SC05D,U.S. Senate,,Libertarian,Chase Oliver,6,2,0,0
Fulton,SC05E,U.S. Senate,,Libertarian,Chase Oliver,0,3,1,0
Fulton,SC07A,U.S. Senate,,Libertarian,Chase Oliver,7,10,2,0
Fulton,SC07B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC07C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC07D,U.S. Senate,,Libertarian,Chase Oliver,3,2,0,0
Fulton,SC07E,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,SC08A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC08J,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC08B,U.S. Senate,,Libertarian,Chase Oliver,2,8,2,0
Fulton,SC08I,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC08C,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,SC08D,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC08E,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC08F,U.S. Senate,,Libertarian,Chase Oliver,2,1,0,0
Fulton,SC08G,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC08H,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC09A,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC09B,U.S. Senate,,Libertarian,Chase Oliver,3,5,0,0
Fulton,SC09C,U.S. Senate,,Libertarian,Chase Oliver,3,7,1,0
Fulton,SC10,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC11A,U.S. Senate,,Libertarian,Chase Oliver,2,8,0,0
Fulton,SC11B,U.S. Senate,,Libertarian,Chase Oliver,5,3,0,0
Fulton,SC13,U.S. Senate,,Libertarian,Chase Oliver,3,5,0,0
Fulton,SC13A,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,SC14A,U.S. Senate,,Libertarian,Chase Oliver,2,3,1,0
Fulton,SC15,U.S. Senate,,Libertarian,Chase Oliver,6,10,0,0
Fulton,SC15A,U.S. Senate,,Libertarian,Chase Oliver,2,5,1,1
Fulton,SC16A,U.S. Senate,,Libertarian,Chase Oliver,4,2,0,0
Fulton,SC16B,U.S. Senate,,Libertarian,Chase Oliver,2,1,1,1
Fulton,SC17A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC17B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC17C,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,SC18A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC18B,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC18C,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,SC18D,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,SC19A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC19B,U.S. Senate,,Libertarian,Chase Oliver,5,2,0,0
Fulton,SC20,U.S. Senate,,Libertarian,Chase Oliver,4,6,2,0
Fulton,SC211,U.S. Senate,,Libertarian,Chase Oliver,2,0,1,0
Fulton,SC212,U.S. Senate,,Libertarian,Chase Oliver,6,6,0,0
Fulton,SC21A,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC23A,U.S. Senate,,Libertarian,Chase Oliver,5,11,1,0
Fulton,SC23B,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,SC23C,U.S. Senate,,Libertarian,Chase Oliver,5,2,1,0
Fulton,SC27,U.S. Senate,,Libertarian,Chase Oliver,5,0,2,0
Fulton,SC29A,U.S. Senate,,Libertarian,Chase Oliver,2,6,0,1
Fulton,SC29B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SC30A,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC30B,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SC31,U.S. Senate,,Libertarian,Chase Oliver,0,1,0,0
Fulton,SC32,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,SC33,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SS01,U.S. Senate,,Libertarian,Chase Oliver,22,34,3,0
Fulton,SS01A,U.S. Senate,,Libertarian,Chase Oliver,5,16,5,0
Fulton,SS02A,U.S. Senate,,Libertarian,Chase Oliver,7,8,0,0
Fulton,SS02B,U.S. Senate,,Libertarian,Chase Oliver,7,7,1,0
Fulton,SS03A,U.S. Senate,,Libertarian,Chase Oliver,7,6,0,0
Fulton,SS03,U.S. Senate,,Libertarian,Chase Oliver,7,5,0,0
Fulton,SS04A,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,SS04,U.S. Senate,,Libertarian,Chase Oliver,28,17,4,0
Fulton,SS05,U.S. Senate,,Libertarian,Chase Oliver,15,26,3,0
Fulton,SS06,U.S. Senate,,Libertarian,Chase Oliver,15,14,1,0
Fulton,SS07A,U.S. Senate,,Libertarian,Chase Oliver,8,11,1,1
Fulton,SS07B,U.S. Senate,,Libertarian,Chase Oliver,7,9,0,0
Fulton,SS07C,U.S. Senate,,Libertarian,Chase Oliver,4,10,3,0
Fulton,SS07D,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SS08A,U.S. Senate,,Libertarian,Chase Oliver,12,5,0,0
Fulton,SS08B,U.S. Senate,,Libertarian,Chase Oliver,8,4,0,0
Fulton,SS08E,U.S. Senate,,Libertarian,Chase Oliver,2,4,0,0
Fulton,SS08C,U.S. Senate,,Libertarian,Chase Oliver,3,2,1,0
Fulton,SS08D,U.S. Senate,,Libertarian,Chase Oliver,10,6,0,0
Fulton,SS09A,U.S. Senate,,Libertarian,Chase Oliver,21,37,3,0
Fulton,SS09B,U.S. Senate,,Libertarian,Chase Oliver,19,32,5,1
Fulton,SS11A,U.S. Senate,,Libertarian,Chase Oliver,23,19,3,0
Fulton,SS11B,U.S. Senate,,Libertarian,Chase Oliver,4,7,0,0
Fulton,SS11C,U.S. Senate,,Libertarian,Chase Oliver,1,2,0,0
Fulton,SS11D,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,SS12,U.S. Senate,,Libertarian,Chase Oliver,17,19,3,1
Fulton,SS13A,U.S. Senate,,Libertarian,Chase Oliver,13,22,0,0
Fulton,SS13B,U.S. Senate,,Libertarian,Chase Oliver,2,9,1,1
Fulton,SS14,U.S. Senate,,Libertarian,Chase Oliver,8,16,0,0
Fulton,SS15A,U.S. Senate,,Libertarian,Chase Oliver,10,8,1,0
Fulton,SS15B,U.S. Senate,,Libertarian,Chase Oliver,15,11,1,0
Fulton,SS16,U.S. Senate,,Libertarian,Chase Oliver,22,27,1,0
Fulton,SS17,U.S. Senate,,Libertarian,Chase Oliver,27,28,4,0
Fulton,SS18A,U.S. Senate,,Libertarian,Chase Oliver,2,2,0,0
Fulton,SS18C,U.S. Senate,,Libertarian,Chase Oliver,1,1,0,0
Fulton,SS18B,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,SS19A,U.S. Senate,,Libertarian,Chase Oliver,16,11,1,0
Fulton,SS19B,U.S. Senate,,Libertarian,Chase Oliver,18,15,1,0
Fulton,SS20,U.S. Senate,,Libertarian,Chase Oliver,7,21,0,0
Fulton,SS22,U.S. Senate,,Libertarian,Chase Oliver,13,26,3,0
Fulton,SS26,U.S. Senate,,Libertarian,Chase Oliver,7,5,2,0
Fulton,SS29A,U.S. Senate,,Libertarian,Chase Oliver,16,13,2,0
Fulton,SS29B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,SS31,U.S. Senate,,Libertarian,Chase Oliver,7,11,0,0
Fulton,UC01A,U.S. Senate,,Libertarian,Chase Oliver,12,8,0,0
Fulton,UC01B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,UC01C,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,UC01D,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,UC01E,U.S. Senate,,Libertarian,Chase Oliver,0,3,0,0
Fulton,UC02A,U.S. Senate,,Libertarian,Chase Oliver,1,4,0,0
Fulton,UC02E,U.S. Senate,,Libertarian,Chase Oliver,3,8,0,1
Fulton,UC02B,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,UC02C,U.S. Senate,,Libertarian,Chase Oliver,1,0,0,0
Fulton,UC02D,U.S. Senate,,Libertarian,Chase Oliver,12,5,0,1
Fulton,UC031,U.S. Senate,,Libertarian,Chase Oliver,10,5,2,0
Fulton,UC032,U.S. Senate,,Libertarian,Chase Oliver,1,3,0,0
Fulton,UC033,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,UC035,U.S. Senate,,Libertarian,Chase Oliver,0,0,0,0
Fulton,01A,Governor,,Republican,Brian Kemp,115,130,8,0
Fulton,01B,Governor,,Republican,Brian Kemp,228,114,13,0
Fulton,01C,Governor,,Republican,Brian Kemp,18,13,0,0
Fulton,01D,Governor,,Republican,Brian Kemp,27,31,1,1
Fulton,01E,Governor,,Republican,Brian Kemp,144,139,20,0
Fulton,01F,Governor,,Republican,Brian Kemp,7,11,0,1
Fulton,01G,Governor,,Republican,Brian Kemp,65,30,5,1
Fulton,01H,Governor,,Republican,Brian Kemp,8,6,1,0
Fulton,01I,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,01J,Governor,,Republican,Brian Kemp,18,24,8,0
Fulton,01P,Governor,,Republican,Brian Kemp,14,3,0,0
Fulton,01R,Governor,,Republican,Brian Kemp,13,1,0,0
Fulton,01S,Governor,,Republican,Brian Kemp,31,14,4,0
Fulton,01T,Governor,,Republican,Brian Kemp,34,33,4,0
Fulton,02A,Governor,,Republican,Brian Kemp,130,270,19,2
Fulton,02A1,Governor,,Republican,Brian Kemp,74,152,12,0
Fulton,02B,Governor,,Republican,Brian Kemp,61,57,5,0
Fulton,02C,Governor,,Republican,Brian Kemp,41,40,6,0
Fulton,02D,Governor,,Republican,Brian Kemp,198,179,13,2
Fulton,02E,Governor,,Republican,Brian Kemp,96,52,5,0
Fulton,02F1,Governor,,Republican,Brian Kemp,118,157,6,0
Fulton,02F2,Governor,,Republican,Brian Kemp,24,30,2,0
Fulton,02G,Governor,,Republican,Brian Kemp,163,192,13,0
Fulton,02J,Governor,,Republican,Brian Kemp,71,71,13,1
Fulton,02K,Governor,,Republican,Brian Kemp,68,71,5,1
Fulton,02L1,Governor,,Republican,Brian Kemp,184,281,18,0
Fulton,02L1A,Governor,,Republican,Brian Kemp,91,76,15,1
Fulton,02L2,Governor,,Republican,Brian Kemp,89,119,6,0
Fulton,02S,Governor,,Republican,Brian Kemp,17,17,1,0
Fulton,02W,Governor,,Republican,Brian Kemp,20,38,4,0
Fulton,03A,Governor,,Republican,Brian Kemp,18,17,1,1
Fulton,03B,Governor,,Republican,Brian Kemp,2,7,0,0
Fulton,03C,Governor,,Republican,Brian Kemp,15,16,2,1
Fulton,03D,Governor,,Republican,Brian Kemp,9,7,0,0
Fulton,03E,Governor,,Republican,Brian Kemp,29,17,0,0
Fulton,03F,Governor,,Republican,Brian Kemp,81,81,10,0
Fulton,03G,Governor,,Republican,Brian Kemp,11,6,0,0
Fulton,03H,Governor,,Republican,Brian Kemp,11,9,1,0
Fulton,03I,Governor,,Republican,Brian Kemp,23,41,1,0
Fulton,03L,Governor,,Republican,Brian Kemp,10,5,0,0
Fulton,03M,Governor,,Republican,Brian Kemp,79,30,2,0
Fulton,03N,Governor,,Republican,Brian Kemp,24,11,3,0
Fulton,03P1A,Governor,,Republican,Brian Kemp,131,118,12,2
Fulton,03P1B,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,03P2,Governor,,Republican,Brian Kemp,1,0,0,0
Fulton,03S,Governor,,Republican,Brian Kemp,12,6,1,0
Fulton,03T,Governor,,Republican,Brian Kemp,18,15,0,0
Fulton,04A,Governor,,Republican,Brian Kemp,9,10,1,1
Fulton,04B,Governor,,Republican,Brian Kemp,19,15,3,0
Fulton,04C,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,04D,Governor,,Republican,Brian Kemp,30,20,2,0
Fulton,04F,Governor,,Republican,Brian Kemp,44,56,4,0
Fulton,04G,Governor,,Republican,Brian Kemp,9,9,1,0
Fulton,04I,Governor,,Republican,Brian Kemp,18,14,4,0
Fulton,04J,Governor,,Republican,Brian Kemp,5,2,0,0
Fulton,04K,Governor,,Republican,Brian Kemp,17,14,2,0
Fulton,04L,Governor,,Republican,Brian Kemp,21,23,2,0
Fulton,04M,Governor,,Republican,Brian Kemp,7,1,2,0
Fulton,04S,Governor,,Republican,Brian Kemp,24,18,3,0
Fulton,04T,Governor,,Republican,Brian Kemp,8,14,0,0
Fulton,04V,Governor,,Republican,Brian Kemp,27,12,0,0
Fulton,04W,Governor,,Republican,Brian Kemp,1,1,0,0
Fulton,04X1,Governor,,Republican,Brian Kemp,24,34,0,0
Fulton,04X2,Governor,,Republican,Brian Kemp,12,7,0,0
Fulton,05A1,Governor,,Republican,Brian Kemp,113,98,9,0
Fulton,05A2,Governor,,Republican,Brian Kemp,93,120,7,1
Fulton,05B,Governor,,Republican,Brian Kemp,19,27,3,0
Fulton,05C,Governor,,Republican,Brian Kemp,0,0,1,0
Fulton,05D,Governor,,Republican,Brian Kemp,2,3,1,0
Fulton,05F,Governor,,Republican,Brian Kemp,2,1,0,0
Fulton,05J,Governor,,Republican,Brian Kemp,18,17,6,0
Fulton,05K,Governor,,Republican,Brian Kemp,20,35,2,0
Fulton,06B,Governor,,Republican,Brian Kemp,95,117,10,0
Fulton,06D,Governor,,Republican,Brian Kemp,153,178,29,1
Fulton,06D1,Governor,,Republican,Brian Kemp,237,359,42,0
Fulton,06D2,Governor,,Republican,Brian Kemp,151,232,25,1
Fulton,06E,Governor,,Republican,Brian Kemp,120,120,16,2
Fulton,06F,Governor,,Republican,Brian Kemp,107,214,8,0
Fulton,06G,Governor,,Republican,Brian Kemp,25,29,5,0
Fulton,06I,Governor,,Republican,Brian Kemp,82,80,5,0
Fulton,06J,Governor,,Republican,Brian Kemp,147,194,17,2
Fulton,06L1,Governor,,Republican,Brian Kemp,61,148,19,0
Fulton,06L2,Governor,,Republican,Brian Kemp,73,115,5,0
Fulton,06N,Governor,,Republican,Brian Kemp,128,268,18,0
Fulton,06Q,Governor,,Republican,Brian Kemp,8,13,1,0
Fulton,06R,Governor,,Republican,Brian Kemp,67,192,17,1
Fulton,07A,Governor,,Republican,Brian Kemp,258,535,22,0
Fulton,07A1,Governor,,Republican,Brian Kemp,287,595,67,2
Fulton,07B,Governor,,Republican,Brian Kemp,459,845,40,2
Fulton,07C,Governor,,Republican,Brian Kemp,292,658,182,2
Fulton,07D,Governor,,Republican,Brian Kemp,186,366,21,0
Fulton,07D1,Governor,,Republican,Brian Kemp,140,223,13,0
Fulton,07E,Governor,,Republican,Brian Kemp,133,302,40,1
Fulton,07F,Governor,,Republican,Brian Kemp,362,610,33,2
Fulton,07H,Governor,,Republican,Brian Kemp,192,438,31,0
Fulton,07J,Governor,,Republican,Brian Kemp,294,462,35,0
Fulton,07M,Governor,,Republican,Brian Kemp,120,179,19,1
Fulton,07N,Governor,,Republican,Brian Kemp,55,71,8,0
Fulton,08A,Governor,,Republican,Brian Kemp,258,723,48,1
Fulton,08B,Governor,,Republican,Brian Kemp,331,1032,38,1
Fulton,08C,Governor,,Republican,Brian Kemp,18,108,1,0
Fulton,08C1,Governor,,Republican,Brian Kemp,116,453,22,1
Fulton,08D,Governor,,Republican,Brian Kemp,96,428,19,0
Fulton,08E,Governor,,Republican,Brian Kemp,274,822,52,0
Fulton,08F1,Governor,,Republican,Brian Kemp,247,763,28,0
Fulton,08F2,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,08G,Governor,,Republican,Brian Kemp,156,448,61,0
Fulton,08H,Governor,,Republican,Brian Kemp,234,830,52,2
Fulton,08J,Governor,,Republican,Brian Kemp,361,680,30,3
Fulton,08K,Governor,,Republican,Brian Kemp,129,148,3,0
Fulton,08L,Governor,,Republican,Brian Kemp,305,493,33,1
Fulton,08M,Governor,,Republican,Brian Kemp,323,637,25,2
Fulton,08N1,Governor,,Republican,Brian Kemp,79,284,10,0
Fulton,08N2,Governor,,Republican,Brian Kemp,103,316,41,0
Fulton,08P,Governor,,Republican,Brian Kemp,75,93,4,0
Fulton,09A,Governor,,Republican,Brian Kemp,249,348,21,1
Fulton,09B,Governor,,Republican,Brian Kemp,1,3,0,0
Fulton,09C,Governor,,Republican,Brian Kemp,28,30,4,0
Fulton,09D,Governor,,Republican,Brian Kemp,13,19,0,0
Fulton,09E,Governor,,Republican,Brian Kemp,46,70,4,0
Fulton,09F,Governor,,Republican,Brian Kemp,328,701,34,1
Fulton,09G,Governor,,Republican,Brian Kemp,222,264,20,0
Fulton,09H,Governor,,Republican,Brian Kemp,36,43,3,0
Fulton,09I,Governor,,Republican,Brian Kemp,15,21,1,0
Fulton,09K,Governor,,Republican,Brian Kemp,20,23,1,0
Fulton,09K1,Governor,,Republican,Brian Kemp,17,38,4,0
Fulton,09M,Governor,,Republican,Brian Kemp,123,212,3,0
Fulton,10A,Governor,,Republican,Brian Kemp,29,25,1,0
Fulton,10B,Governor,,Republican,Brian Kemp,32,56,6,0
Fulton,10C,Governor,,Republican,Brian Kemp,13,12,0,1
Fulton,10D,Governor,,Republican,Brian Kemp,3,3,0,0
Fulton,10D2,Governor,,Republican,Brian Kemp,6,12,0,0
Fulton,10D1,Governor,,Republican,Brian Kemp,11,21,2,0
Fulton,10E,Governor,,Republican,Brian Kemp,9,12,0,1
Fulton,10F,Governor,,Republican,Brian Kemp,13,14,1,0
Fulton,10G,Governor,,Republican,Brian Kemp,17,16,4,0
Fulton,10H1,Governor,,Republican,Brian Kemp,4,1,0,0
Fulton,10H2,Governor,,Republican,Brian Kemp,15,17,4,1
Fulton,10I,Governor,,Republican,Brian Kemp,4,2,0,0
Fulton,10J,Governor,,Republican,Brian Kemp,15,3,3,0
Fulton,10K,Governor,,Republican,Brian Kemp,14,30,1,1
Fulton,10M,Governor,,Republican,Brian Kemp,43,29,3,0
Fulton,10P,Governor,,Republican,Brian Kemp,13,13,1,0
Fulton,10R,Governor,,Republican,Brian Kemp,7,4,0,1
Fulton,11B,Governor,,Republican,Brian Kemp,14,28,1,1
Fulton,11B2,Governor,,Republican,Brian Kemp,2,0,0,0
Fulton,11B1,Governor,,Republican,Brian Kemp,12,16,2,0
Fulton,11C,Governor,,Republican,Brian Kemp,5,9,0,0
Fulton,11C2,Governor,,Republican,Brian Kemp,13,29,0,0
Fulton,11C3,Governor,,Republican,Brian Kemp,5,13,0,0
Fulton,11E1,Governor,,Republican,Brian Kemp,16,14,0,0
Fulton,11E2,Governor,,Republican,Brian Kemp,10,4,0,0
Fulton,11E3,Governor,,Republican,Brian Kemp,24,25,1,0
Fulton,11G,Governor,,Republican,Brian Kemp,7,28,1,0
Fulton,11H,Governor,,Republican,Brian Kemp,11,10,3,0
Fulton,11J,Governor,,Republican,Brian Kemp,12,27,2,1
Fulton,11K,Governor,,Republican,Brian Kemp,13,35,0,0
Fulton,11M,Governor,,Republican,Brian Kemp,8,23,2,0
Fulton,11M1,Governor,,Republican,Brian Kemp,11,18,0,0
Fulton,11N,Governor,,Republican,Brian Kemp,22,25,6,0
Fulton,11P,Governor,,Republican,Brian Kemp,13,10,1,0
Fulton,11R,Governor,,Republican,Brian Kemp,7,9,0,0
Fulton,12A,Governor,,Republican,Brian Kemp,29,34,1,0
Fulton,12A1,Governor,,Republican,Brian Kemp,54,47,5,0
Fulton,12D,Governor,,Republican,Brian Kemp,12,12,0,0
Fulton,12E1,Governor,,Republican,Brian Kemp,9,14,4,0
Fulton,12E2,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,12F,Governor,,Republican,Brian Kemp,9,7,2,0
Fulton,12G,Governor,,Republican,Brian Kemp,8,6,0,0
Fulton,12H1,Governor,,Republican,Brian Kemp,5,7,1,0
Fulton,12H2,Governor,,Republican,Brian Kemp,26,11,2,1
Fulton,12I,Governor,,Republican,Brian Kemp,3,8,0,0
Fulton,12J,Governor,,Republican,Brian Kemp,24,17,5,0
Fulton,12K,Governor,,Republican,Brian Kemp,32,40,0,1
Fulton,12L,Governor,,Republican,Brian Kemp,3,4,1,0
Fulton,12M,Governor,,Republican,Brian Kemp,19,21,2,0
Fulton,12N,Governor,,Republican,Brian Kemp,5,5,4,0
Fulton,12S,Governor,,Republican,Brian Kemp,10,16,0,1
Fulton,AP01A,Governor,,Republican,Brian Kemp,469,1129,77,3
Fulton,AP01B,Governor,,Republican,Brian Kemp,104,256,21,0
Fulton,AP01C,Governor,,Republican,Brian Kemp,197,584,23,1
Fulton,AP01D,Governor,,Republican,Brian Kemp,98,140,14,0
Fulton,AP01E,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,AP021,Governor,,Republican,Brian Kemp,354,783,27,1
Fulton,AP022,Governor,,Republican,Brian Kemp,198,336,25,0
Fulton,AP023,Governor,,Republican,Brian Kemp,59,139,16,0
Fulton,AP02B,Governor,,Republican,Brian Kemp,58,123,25,0
Fulton,AP03,Governor,,Republican,Brian Kemp,31,40,1,0
Fulton,AP04A,Governor,,Republican,Brian Kemp,226,461,26,1
Fulton,AP04B,Governor,,Republican,Brian Kemp,45,121,6,0
Fulton,AP05,Governor,,Republican,Brian Kemp,535,1097,70,0
Fulton,AP06,Governor,,Republican,Brian Kemp,258,540,21,0
Fulton,AP07A,Governor,,Republican,Brian Kemp,403,796,56,1
Fulton,AP07C,Governor,,Republican,Brian Kemp,116,287,12,0
Fulton,AP07B,Governor,,Republican,Brian Kemp,91,167,7,0
Fulton,AP09A,Governor,,Republican,Brian Kemp,401,881,62,1
Fulton,AP09B,Governor,,Republican,Brian Kemp,67,145,5,0
Fulton,AP10,Governor,,Republican,Brian Kemp,124,282,9,0
Fulton,AP12A,Governor,,Republican,Brian Kemp,67,67,5,0
Fulton,AP12B,Governor,,Republican,Brian Kemp,91,109,27,1
Fulton,AP12C,Governor,,Republican,Brian Kemp,231,637,33,1
Fulton,AP12D,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,AP14,Governor,,Republican,Brian Kemp,7,18,1,0
Fulton,AP14A,Governor,,Republican,Brian Kemp,267,771,35,1
Fulton,CH01,Governor,,Republican,Brian Kemp,13,31,1,0
Fulton,CH02,Governor,,Republican,Brian Kemp,50,75,3,1
Fulton,CH03,Governor,,Republican,Brian Kemp,81,81,3,4
Fulton,CH04A,Governor,,Republican,Brian Kemp,91,209,4,3
Fulton,CH04B,Governor,,Republican,Brian Kemp,0,1,0,0
Fulton,CH05,Governor,,Republican,Brian Kemp,73,118,0,0
Fulton,CP011,Governor,,Republican,Brian Kemp,33,73,7,0
Fulton,CP012,Governor,,Republican,Brian Kemp,33,91,3,0
Fulton,CP01B,Governor,,Republican,Brian Kemp,17,56,0,0
Fulton,CP02,Governor,,Republican,Brian Kemp,26,47,5,0
Fulton,CP04A,Governor,,Republican,Brian Kemp,0,1,0,0
Fulton,CP04B,Governor,,Republican,Brian Kemp,1,0,0,0
Fulton,CP051,Governor,,Republican,Brian Kemp,1,0,0,0
Fulton,CP05C,Governor,,Republican,Brian Kemp,13,20,2,0
Fulton,CP052,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP05B,Governor,,Republican,Brian Kemp,0,4,1,0
Fulton,CP06A,Governor,,Republican,Brian Kemp,4,3,0,0
Fulton,CP06B,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP07A,Governor,,Republican,Brian Kemp,4,3,1,1
Fulton,CP07B,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP07C,Governor,,Republican,Brian Kemp,0,1,0,0
Fulton,CP07D,Governor,,Republican,Brian Kemp,1,0,0,0
Fulton,CP07E,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP07F,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP081,Governor,,Republican,Brian Kemp,1,3,0,0
Fulton,CP083,Governor,,Republican,Brian Kemp,1,0,0,0
Fulton,CP084,Governor,,Republican,Brian Kemp,0,0,0,0
Fulton,CP08A,Governor,,Republican,Brian Kemp,1,1,1,0
Fulton,EP01A,Governor,,Republican,Brian Kemp,63,69,7,0
Fulton,EP01B,Governor,,Republican,Brian Kemp,21,44,2,0
Fulton,EP01C,Governor,,Republican,Brian Kemp,18,30,2,0
Fulton,EP02A,Governor,,Republican,Brian Kemp,13,37,4,1
Fulton,EP02B,Governor,,Republican,Brian Kemp,55,88,10,1
Fulton,EP02C,Governor,,Republican,Brian Kemp,11,30,4,0
Fulton,EP02D,Governor,,Republican,Brian Kemp,5,2,0,0
Fulton,EP02E,Governor,,Republican,Brian Kemp,12,18,2,0
Fulton,EP03A,Governor,,Republican,Brian Kemp,60,89,5,1
Fulton,EP03B,Governor,,Republican,Brian Kemp,20,26,5,0
Fulton,EP04A,Governor,,Republican,Brian Kemp,12,18,3,1
Fulton,EP04B,Governor,,Republican,Brian Kemp,16,30,1,1
Fulton,EP04C,Governor,,Republican,Brian Kemp,15,32,3,0
Fulton,FA01A,Governor,,Republican,Brian Kemp,45,162,11,1
Fulton,FA01B,Governor,,Republican,Brian Kemp,104,207,17,3
Fulton,FA01C,Governor,,Republican,Brian Kemp,14,11,0,0
Fulton,FA01D,Governor,,Republican,Brian Kemp,6,16,0,0
Fulton,FC02,Governor,,Republican,Brian Kemp,2,3,1,0
Fulton,HP01,Governor,,Republican,Brian Kemp,279,189,13,0
Fulton,JC01,Governor,,Republican,Brian Kemp,325,675,17,2
Fulton,JC01A,Governor,,Republican,Brian Kemp,208,235,15,1
Fulton,JC02,Governor,,Republican,Brian Kemp,281,498,29,2
Fulton,JC03A,Governor,,Republican,Brian Kemp,61,118,3,1
Fulton,JC03B,Governor,,Republican,Brian Kemp,151,226,6,0
Fulton,JC04A,Governor,,Republican,Brian Kemp,234,758,21,1
Fulton,JC04B,Governor,,Republican,Brian Kemp,15,54,4,1
Fulton,JC04C,Governor,,Republican,Brian Kemp,113,202,8,0
Fulton,JC05,Governor,,Republican,Brian Kemp,227,415,13,0
Fulton,JC06,Governor,,Republican,Brian Kemp,275,540,40,0
Fulton,JC07,Governor,,Republican,Brian Kemp,414,787,48,0
Fulton,JC08,Governor,,Republican,Brian Kemp,282,615,16,0
Fulton,JC09,Governor,,Republican,Brian Kemp,265,516,24,1
Fulton,JC10,Governor,,Republican,Brian Kemp,208,391,24,4
Fulton,JC11,Governor,,Republican,Brian Kemp,330,845,37,1
Fulton,JC12,Governor,,Republican,Brian Kemp,279,930,49,0
Fulton,JC13A,Governor,,Republican,Brian Kemp,243,728,25,1
Fulton,JC13B,Governor,,Republican,Brian Kemp,41,105,0,0
Fulton,JC14,Governor,,Republican,Brian Kemp,202,665,32,0
Fulton,JC15,Governor,,Republican,Brian Kemp,82,116,6,0
Fulton,JC16,Governor,,Republican,Brian Kemp,278,547,21,0
Fulton,JC18,Governor,,Republican,Brian Kemp,298,791,33,0
Fulton,JC19A,Governor,,Republican,Brian Kemp,207,621,26,0
