county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Bleckley,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,851,917,37,0
Bleckley,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,851,906,37,0
Bleckley,not available,U.S. House,8,Democrat,Darrius Butler,58,35,14,0
Bleckley,not available,U.S. House,8,Democrat,Vince Watkins,22,13,0,0
Bleckley,not available,U.S. House,8,Republican,Austin Scott,815,939,35,0
Brantley,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1072,721,39,0
Brantley,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1071,721,39,0
Brantley,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1064,709,39,0
Brantley,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,936,633,26,0
Brantley,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1065,711,37,0
Brantley,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1075,730,39,0
Brantley,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1070,723,38,0
Brantley,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,159,124,13,0
Brantley,not available,State House,174,Republican,John Corbett,1032,686,31,0
Brantley,not available,State Senate,3,Republican,Mike Hodges,1040,685,33,0
Brantley,not available,Superior Court Judge,Waycross Judicial Circuit,Nonpartisan,Andrew C Spivey,1106,743,40,0
Brantley,not available,Superior Court Judge,Waycross Judicial Circuit,Nonpartisan,J Kelly Brooks,1111,749,41,0
Brantley,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,774,525,24,0
Brantley,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,383,264,17,0
Brantley,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1107,743,38,0
Brantley,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1141,765,40,0
Brantley,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1094,732,37,0
Brantley,not available,U.S. House,1,Democrat,Patti Hewitt,44,40,11,0
Brantley,not available,U.S. House,1,Republican,"Earl L. """"Buddy"""" Carter",1103,727,34,0
Brooks,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,832,384,81,0
Brooks,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,833,381,80,0
Brooks,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,837,383,81,0
Brooks,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,653,253,22,0
Brooks,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,842,385,81,0
Brooks,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,841,390,87,0
Brooks,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,839,394,83,0
Brooks,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,237,153,64,0
Brooks,not available,District Attorney,Southern Judicial Circuit,Republican,Brad Shealy,626,220,10,0
Brooks,not available,State House,175,Democrat,Anissa Knight Wiseman,246,184,69,0
Brooks,not available,State House,175,Republican,John LaHood,643,225,12,0
Brooks,not available,State Senate,11,Republican,Sam Watson,601,206,9,0
Brooks,not available,Superior Court Judge,Southern Judicial Circut,Nonpartisan,Jeremy Baker,374,230,52,0
Brooks,not available,Superior Court Judge,Southern Judicial Circut,Nonpartisan,William Whitesell,641,248,44,0
Brooks,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,587,248,55,0
Brooks,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,319,162,33,0
Brooks,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,861,394,82,0
Brooks,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,847,386,81,0
Brooks,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,837,389,81,0
Brooks,not available,U.S. House,8,Democrat,Darrius Butler,198,165,70,0
Brooks,not available,U.S. House,8,Democrat,Vince Watkins,71,30,10,0
Brooks,not available,U.S. House,8,Republican,Austin Scott,627,225,10,0
Bryan,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,2101,2159,80,1
Bryan,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,2102,2159,77,1
Bryan,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,2101,2143,78,1
Bryan,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,1526,1711,58,1
Bryan,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,2095,2139,76,1
Bryan,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,2111,2155,79,1
Bryan,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,2110,2157,78,1
Bryan,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,628,483,30,1
Bryan,not available,State House,160,Republican,Lehman Franklin,468,376,22,1
Bryan,not available,State House,164,Republican,Ron Stephens,608,847,19,0
Bryan,not available,State House,166,Democrat,Gay Fortson,128,78,14,0
Bryan,not available,State House,166,Republican,Jesse L. Petrea,672,810,14,1
Bryan,not available,State Senate,1,Republican,Ben Watson,1184,1562,43,2
Bryan,not available,State Senate,1,Republican,Beth Majeroni,738,636,21,0
Bryan,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,1328,1484,46,1
Bryan,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,989,885,50,1
Bryan,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,2116,2183,82,1
Bryan,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,2104,2180,82,2
Bryan,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,2111,2177,81,1
Bryan,not available,U.S. House,1,Democrat,Patti Hewitt,388,224,31,0
Bryan,not available,U.S. House,1,Republican,"Earl L. """"Buddy"""" Carter",1811,2072,58,1
Bulloch,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,5129,2597,195,7
Bulloch,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,5156,2615,198,7
Bulloch,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,5106,2596,197,7
Bulloch,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,4122,2042,140,5
Bulloch,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,5103,2582,199,7
Bulloch,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,5162,2625,205,7
Bulloch,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,5155,2620,196,7
Bulloch,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,1318,709,106,2
Bulloch,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Daphne Jarriel Totten,1713,938,74,3
Bulloch,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Robert Busbee,3215,1574,78,4
Bulloch,not available,State House,158,Democrat,Madeline Ryan Smith,289,192,30,0
Bulloch,not available,State House,158,Republican,Butch Parrish,1021,704,53,0
Bulloch,not available,State House,159,Republican,Jon G. Burns,952,417,18,0
Bulloch,not available,State House,160,Republican,Lehman Franklin,2491,1137,57,3
Bulloch,not available,State Senate,4,Republican,Billy Hickman,4481,2248,135,7
Bulloch,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,"Lovett Bennett, Jr.",5334,2740,221,7
Bulloch,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,Matthew Karl Hube,5232,2666,209,7
Bulloch,not available,Superior Court Judge,Ogechee Judicial Circuit,Nonpartisan,Michael T. Muldrew,5207,2659,214,7
Bulloch,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,Ronnie Thompson,5161,2658,203,7
Bulloch,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,2957,1540,102,8
Bulloch,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,2874,1454,167,3
Bulloch,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,5182,2627,204,10
Bulloch,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,5167,2622,204,10
Bulloch,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,5173,2608,195,8
Bulloch,not available,U.S. House,12,Democrat,"Daniel """"'DJ"""" Jackson",226,115,29,1
Bulloch,not available,U.S. House,12,Democrat,"Elizabeth """"Liz"""" Johnson",727,428,87,3
Bulloch,not available,U.S. House,12,Republican,Rick W. Allen,4511,2253,127,7
Burke,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1926,866,195,3
Burke,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1926,853,195,3
Burke,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1901,865,194,3
Burke,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,1348,571,71,0
Burke,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1910,867,196,3
Burke,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1943,869,196,3
Burke,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1954,860,190,3
Burke,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,686,341,137,5
Burke,not available,District Attorney,Augusta Judicial Circuit,Democrat,Amber Brantley,361,145,24,1
Burke,not available,District Attorney,Augusta Judicial Circuit,Democrat,Jared T. Williams,1007,526,163,4
Burke,not available,State House,126,Democrat,"L.C. Myles, Jr.",1092,536,167,4
Burke,not available,State House,126,Republican,William C. Harris,846,328,30,0
Burke,not available,State Senate,23,Democrat,Shayna Boston,1090,530,170,4
Burke,not available,State Senate,23,Republican,Max Burns,889,369,35,0
Burke,not available,Superior Court Judge,Augusta Judicial Circut,Nonpartisan,Charles Lyons,744,364,85,3
Burke,not available,Superior Court Judge,Augusta Judicial Circut,Nonpartisan,John Flythe,1954,909,189,3
Burke,not available,Superior Court Judge,Augusta Judicial Circut,Nonpartisan,Matt Matson,914,357,33,0
Burke,not available,Superior Court Judge,Augusta Judicial Circut,Nonpartisan,Willie Saunders,553,299,100,2
Burke,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,958,424,50,2
Burke,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,1288,593,150,3
Burke,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1939,865,177,4
Burke,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1922,859,179,4
Burke,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1946,850,174,4
Burke,not available,U.S. House,12,Democrat,"Daniel """"'DJ"""" Jackson",514,236,41,2
Burke,not available,U.S. House,12,Democrat,"Elizabeth """"Liz"""" Johnson",657,342,131,3
Burke,not available,U.S. House,12,Republican,Rick W. Allen,925,373,37,0
Butts,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,884,1561,75,0
Butts,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,876,1555,73,0
Butts,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,874,1558,73,0
Butts,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,643,1204,55,0
Butts,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,873,1560,74,0
Butts,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,879,1571,72,0
Butts,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,876,1566,72,0
Butts,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,258,393,28,0
Butts,not available,District Attorney,Towaliga Judicial Circuit,Republican,Jonathan L. Adams,631,1243,53,0
Butts,not available,State House,118,Democrat,Sharonda Bell,275,350,20,0
Butts,not available,State House,118,Republican,Clint Crowe,644,1277,54,0
Butts,not available,State Senate,25,Republican,Leland Jake Olinger,70,193,6,0
Butts,not available,State Senate,25,Republican,"Ricky """"Rick"""" Williams",573,1107,52,0
Butts,not available,Superior Court Judge,Towaliga Judicial Circuit,Nonpartisan,Bill Fears,910,1638,80,0
Butts,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,630,1110,55,0
Butts,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,295,563,29,0
Butts,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,888,1576,76,0
Butts,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,886,1571,77,0
Butts,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,884,1576,76,0
Butts,not available,U.S. House,10,Democrat,"Alexandra """"Lexy"""" Doherty",163,194,8,0
Butts,not available,U.S. House,10,Democrat,Jessica Fore,99,140,12,0
Butts,not available,U.S. House,10,Republican,Mike Collins,659,1321,64,0
Calhoun,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,409,160,30,0
Calhoun,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,411,164,30,1
Calhoun,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,407,159,32,0
Calhoun,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,260,103,20,1
Calhoun,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,409,161,32,0
Calhoun,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,432,174,31,1
Calhoun,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,411,165,32,1
Calhoun,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,185,71,13,0
Calhoun,not available,District Attorney,South Georgia Judicial Circuit,Republican,Joe Mulholland,46,25,2,0
Calhoun,not available,State House,154,Republican,Gerald E. Greene,44,27,2,0
Calhoun,not available,State Senate,12,Democrat,Freddie Powell Sims,375,138,28,0
Calhoun,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,Heather Hendricks Lanier,411,164,32,0
Calhoun,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,"Lawton Chad Heard, Jr.",410,159,31,1
Calhoun,not available,Superior Court Judge,South Georgia Judicial Circuit,Nonpartisan,Margaret Claire Chason,407,161,32,0
Calhoun,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,217,90,18,1
Calhoun,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,250,93,16,0
Calhoun,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,414,161,32,1
Calhoun,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,411,160,32,1
Calhoun,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,406,164,30,0
Calhoun,not available,U.S. House,2,Democrat,Sanford Bishop,419,152,30,0
Calhoun,not available,U.S. House,2,Republican,A. Wayne Johnson,11,12,1,0
Calhoun,not available,U.S. House,2,Republican,Chuck Hand,20,11,0,0
Calhoun,not available,U.S. House,2,Republican,Michael Nixon,11,2,1,0
Calhoun,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,3,1,0,0
Camden,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,2815,2636,207,2
Camden,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,2797,2628,209,2
Camden,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,2799,2623,206,2
Camden,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,2085,1960,100,1
Camden,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,2796,2624,209,1
Camden,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,2824,2649,211,2
Camden,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,2834,2656,209,2
Camden,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,850,824,134,1
Camden,not available,District Attorney,Brunswick Judicial Circuit,Republican,John B. Johnson,823,746,22,1
Camden,not available,District Attorney,Brunswick Judicial Circuit,Republican,Keith Higgins,1827,1798,102,0
Camden,not available,State House,180,Democrat,Defonsio Daniels,399,337,116,1
Camden,not available,State House,180,Republican,David L. Rainer,702,663,37,0
Camden,not available,State House,180,Republican,Glenn Cook,641,678,29,0
Camden,not available,State House,180,Republican,Steven Sainz,1472,1324,63,1
Camden,not available,State Senate,3,Republican,Mike Hodges,2447,2308,99,1
Camden,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Anthony Harrison,2803,2643,209,1
Camden,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Bert Guy,2836,2667,220,1
Camden,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Stephen D. Kelley,2838,2661,210,1
Camden,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Stephen G. Scarlett,2835,2670,209,1
Camden,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,1846,1754,116,0
Camden,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,1166,1068,121,2
Camden,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,2837,2668,205,1
Camden,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,2872,2700,215,1
Camden,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,2828,2652,206,2
Camden,not available,U.S. House,1,Democrat,Patti Hewitt,392,340,119,1
Camden,not available,U.S. House,1,Republican,"Earl L. """"Buddy"""" Carter",2511,2331,106,1
Candler,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,587,662,19,0
Candler,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,585,662,20,0
Candler,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,588,663,20,0
Candler,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,424,514,11,0
Candler,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,584,656,20,0
Candler,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,592,665,20,0
Candler,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,592,670,19,0
Candler,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,169,158,9,0
Candler,not available,District Attorney,Middle Judicial Circuit,Republican,Tripp Fitzner,492,607,13,0
Candler,not available,State House,158,Democrat,Madeline Ryan Smith,118,96,8,0
Candler,not available,State House,158,Republican,Butch Parrish,509,626,15,0
Candler,not available,State Senate,4,Republican,Billy Hickman,501,625,14,0
