county,precinct_code,precinct,office,district,party,candidate,votes
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Joseph R. Biden,38
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Michael Bennet,0
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Uncommitted Delegates,0
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Elizabeth Warren,4
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Pete Buttigieg,2
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Write-in,0
King,RED 45-2659,RED 45-2659,President,,Democratic Party,Cory Booker,0
King,RED 45-2659,RED 45-2659,President,,Republican Party,Write-in,0
King,RED 45-2659,RED 45-2659,President,,Republican Party,Donald J. Trump,21
King,FOREST,FOREST,President,,Democratic Party,Michael Bloomberg,17
King,FOREST,FOREST,President,,Democratic Party,John Delaney,0
King,FOREST,FOREST,President,,Democratic Party,Tulsi Gabbard,4
King,FOREST,FOREST,President,,Democratic Party,Andrew Yang,0
King,FOREST,FOREST,President,,Democratic Party,Tom Steyer,0
King,FOREST,FOREST,President,,Democratic Party,Deval Patrick,0
King,FOREST,FOREST,President,,Democratic Party,Amy Klobuchar,7
King,FOREST,FOREST,President,,Democratic Party,Bernie Sanders,68
King,FOREST,FOREST,President,,Democratic Party,Joseph R. Biden,99
King,FOREST,FOREST,President,,Democratic Party,Michael Bennet,0
King,FOREST,FOREST,President,,Democratic Party,Uncommitted Delegates,0
King,FOREST,FOREST,President,,Democratic Party,Elizabeth Warren,24
King,FOREST,FOREST,President,,Democratic Party,Pete Buttigieg,6
King,FOREST,FOREST,President,,Democratic Party,Write-in,1
King,FOREST,FOREST,President,,Democratic Party,Cory Booker,0
King,FOREST,FOREST,President,,Republican Party,Write-in,4
King,FOREST,FOREST,President,,Republican Party,Donald J. Trump,50
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Michael Bloomberg,22
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,John Delaney,0
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Tulsi Gabbard,1
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Andrew Yang,2
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Tom Steyer,0
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Deval Patrick,0
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Amy Klobuchar,0
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Bernie Sanders,97
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Joseph R. Biden,51
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Michael Bennet,1
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Uncommitted Delegates,2
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Elizabeth Warren,12
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Pete Buttigieg,6
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Write-in,0
King,KEN 47-2667,KEN 47-2667,President,,Democratic Party,Cory Booker,0
King,KEN 47-2667,KEN 47-2667,President,,Republican Party,Write-in,1
King,KEN 47-2667,KEN 47-2667,President,,Republican Party,Donald J. Trump,32
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Michael Bloomberg,35
King,DES 33-2671,DES 33-2671,President,,Democratic Party,John Delaney,0
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Tulsi Gabbard,3
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Andrew Yang,1
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Tom Steyer,0
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Deval Patrick,0
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Amy Klobuchar,13
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Bernie Sanders,81
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Joseph R. Biden,155
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Michael Bennet,1
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Uncommitted Delegates,1
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Elizabeth Warren,23
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Pete Buttigieg,14
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Write-in,0
King,DES 33-2671,DES 33-2671,President,,Democratic Party,Cory Booker,0
King,DES 33-2671,DES 33-2671,President,,Republican Party,Write-in,2
King,DES 33-2671,DES 33-2671,President,,Republican Party,Donald J. Trump,118
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Michael Bloomberg,15
King,DES 33-2672,DES 33-2672,President,,Democratic Party,John Delaney,0
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Tulsi Gabbard,2
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Andrew Yang,1
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Tom Steyer,1
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Deval Patrick,0
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Amy Klobuchar,3
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Bernie Sanders,102
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Joseph R. Biden,84
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Michael Bennet,0
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Uncommitted Delegates,0
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Elizabeth Warren,22
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Pete Buttigieg,7
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Write-in,0
King,DES 33-2672,DES 33-2672,President,,Democratic Party,Cory Booker,1
King,DES 33-2672,DES 33-2672,President,,Republican Party,Write-in,1
King,DES 33-2672,DES 33-2672,President,,Republican Party,Donald J. Trump,60
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Michael Bloomberg,18
King,DES 33-2673,DES 33-2673,President,,Democratic Party,John Delaney,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Tulsi Gabbard,2
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Andrew Yang,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Tom Steyer,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Deval Patrick,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Amy Klobuchar,3
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Bernie Sanders,46
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Joseph R. Biden,27
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Michael Bennet,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Uncommitted Delegates,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Elizabeth Warren,14
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Pete Buttigieg,5
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Write-in,0
King,DES 33-2673,DES 33-2673,President,,Democratic Party,Cory Booker,0
King,DES 33-2673,DES 33-2673,President,,Republican Party,Write-in,0
King,DES 33-2673,DES 33-2673,President,,Republican Party,Donald J. Trump,37
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Michael Bloomberg,20
King,DES 33-2674,DES 33-2674,President,,Democratic Party,John Delaney,0
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Tulsi Gabbard,0
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Andrew Yang,1
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Tom Steyer,0
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Deval Patrick,0
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Amy Klobuchar,2
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Bernie Sanders,82
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Joseph R. Biden,80
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Michael Bennet,0
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Uncommitted Delegates,2
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Elizabeth Warren,15
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Pete Buttigieg,16
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Write-in,1
King,DES 33-2674,DES 33-2674,President,,Democratic Party,Cory Booker,0
King,DES 33-2674,DES 33-2674,President,,Republican Party,Write-in,2
King,DES 33-2674,DES 33-2674,President,,Republican Party,Donald J. Trump,55
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Michael Bloomberg,5
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,John Delaney,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Tulsi Gabbard,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Andrew Yang,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Tom Steyer,1
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Deval Patrick,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Amy Klobuchar,4
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Bernie Sanders,69
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Joseph R. Biden,43
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Michael Bennet,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Uncommitted Delegates,1
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Elizabeth Warren,14
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Pete Buttigieg,4
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Write-in,0
King,SHL 32-0277,SHL 32-0277,President,,Democratic Party,Cory Booker,0
King,SHL 32-0277,SHL 32-0277,President,,Republican Party,Write-in,0
King,SHL 32-0277,SHL 32-0277,President,,Republican Party,Donald J. Trump,16
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Michael Bloomberg,3
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,John Delaney,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Tulsi Gabbard,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Andrew Yang,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Tom Steyer,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Deval Patrick,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Amy Klobuchar,1
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Bernie Sanders,92
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Joseph R. Biden,33
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Michael Bennet,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Uncommitted Delegates,1
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Elizabeth Warren,16
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Pete Buttigieg,7
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Write-in,0
King,BOT 01-2676,BOT 01-2676,President,,Democratic Party,Cory Booker,0
King,BOT 01-2676,BOT 01-2676,President,,Republican Party,Write-in,2
King,BOT 01-2676,BOT 01-2676,President,,Republican Party,Donald J. Trump,30
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Michael Bloomberg,11
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,John Delaney,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Tulsi Gabbard,1
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Andrew Yang,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Tom Steyer,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Deval Patrick,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Amy Klobuchar,1
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Bernie Sanders,39
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Joseph R. Biden,78
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Michael Bennet,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Uncommitted Delegates,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Elizabeth Warren,23
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Pete Buttigieg,4
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Write-in,0
King,BOT 01-2677,BOT 01-2677,President,,Democratic Party,Cory Booker,0
King,BOT 01-2677,BOT 01-2677,President,,Republican Party,Write-in,0
King,BOT 01-2677,BOT 01-2677,President,,Republican Party,Donald J. Trump,33
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Michael Bloomberg,22
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,John Delaney,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Tulsi Gabbard,2
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Andrew Yang,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Tom Steyer,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Deval Patrick,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Amy Klobuchar,8
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Bernie Sanders,98
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Joseph R. Biden,136
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Michael Bennet,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Uncommitted Delegates,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Elizabeth Warren,27
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Pete Buttigieg,12
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Write-in,0
King,KIR 01-2678,KIR 01-2678,President,,Democratic Party,Cory Booker,0
King,KIR 01-2678,KIR 01-2678,President,,Republican Party,Write-in,3
King,KIR 01-2678,KIR 01-2678,President,,Republican Party,Donald J. Trump,59
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Michael Bloomberg,30
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,John Delaney,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Tulsi Gabbard,4
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Andrew Yang,1
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Tom Steyer,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Deval Patrick,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Amy Klobuchar,1
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Bernie Sanders,65
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Joseph R. Biden,112
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Michael Bennet,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Uncommitted Delegates,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Elizabeth Warren,31
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Pete Buttigieg,13
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Write-in,0
King,KIR 45-2679,KIR 45-2679,President,,Democratic Party,Cory Booker,0
King,KIR 45-2679,KIR 45-2679,President,,Republican Party,Write-in,2
King,KIR 45-2679,KIR 45-2679,President,,Republican Party,Donald J. Trump,66
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Michael Bloomberg,27
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,John Delaney,0
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Tulsi Gabbard,0
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Andrew Yang,2
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Tom Steyer,1
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Deval Patrick,0
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Amy Klobuchar,9
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Bernie Sanders,84
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Joseph R. Biden,134
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Michael Bennet,0
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Uncommitted Delegates,2
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Elizabeth Warren,25
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Pete Buttigieg,18
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Write-in,0
King,WOD 45-2680,WOD 45-2680,President,,Democratic Party,Cory Booker,0
King,WOD 45-2680,WOD 45-2680,President,,Republican Party,Write-in,3
King,WOD 45-2680,WOD 45-2680,President,,Republican Party,Donald J. Trump,59
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Michael Bloomberg,6
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,John Delaney,0
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Tulsi Gabbard,3
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Andrew Yang,2
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Tom Steyer,0
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Deval Patrick,0
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Amy Klobuchar,15
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Bernie Sanders,85
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Joseph R. Biden,100
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Michael Bennet,1
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Uncommitted Delegates,1
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Elizabeth Warren,28
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Pete Buttigieg,14
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Write-in,0
King,N-B 05-2683,N-B 05-2683,President,,Democratic Party,Cory Booker,1
King,N-B 05-2683,N-B 05-2683,President,,Republican Party,Write-in,1
King,N-B 05-2683,N-B 05-2683,President,,Republican Party,Donald J. Trump,95
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Michael Bloomberg,16
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,John Delaney,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Tulsi Gabbard,2
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Andrew Yang,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Tom Steyer,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Deval Patrick,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Amy Klobuchar,5
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Bernie Sanders,31
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Joseph R. Biden,49
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Michael Bennet,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Uncommitted Delegates,1
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Elizabeth Warren,9
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Pete Buttigieg,7
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Write-in,0
King,SAM 45-2684,SAM 45-2684,President,,Democratic Party,Cory Booker,0
King,SAM 45-2684,SAM 45-2684,President,,Republican Party,Write-in,1
King,SAM 45-2684,SAM 45-2684,President,,Republican Party,Donald J. Trump,33
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Michael Bloomberg,18
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,John Delaney,0
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Tulsi Gabbard,3
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Andrew Yang,3
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Tom Steyer,0
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Deval Patrick,0
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Amy Klobuchar,3
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Bernie Sanders,120
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Joseph R. Biden,71
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Michael Bennet,6
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Uncommitted Delegates,1
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Elizabeth Warren,32
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Pete Buttigieg,7
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Write-in,0
King,SEA 37-2686,SEA 37-2686,President,,Democratic Party,Cory Booker,0
King,SEA 37-2686,SEA 37-2686,President,,Republican Party,Write-in,1
King,SEA 37-2686,SEA 37-2686,President,,Republican Party,Donald J. Trump,28
King,BRIAR,BRIAR,President,,Democratic Party,Michael Bloomberg,13
