precinct,precinct id,precinct reporting,registered voters,non ballots cast,rep ballots cast,dem ballots cast,lib ballots cast,grn ballots cast,con ballots cast,turnout percentage,contest title,contest id,contest party,choice name,choice id,choice party,total votes
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,127,DEM,CATHY PAULSMEYER,1,,183
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,127,DEM,Rejected write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - DEMOCRATIC,127,DEM,Unassigned write-ins,0,,1
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,128,LIB,Rejected write-ins,0,,1
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - LIBERTARIAN,128,LIB,Unassigned write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - GREEN,129,GRN,Rejected write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - GREEN,129,GRN,Unassigned write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,130,CON,Rejected write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,CHESTERFIELD TOWNSHIP - COMMITTEEWOMAN - CONSTITUTION,130,CON,Unassigned write-ins,0,,0
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,YES,1,,300
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,STATE OF MISSOURI - CONSTITUTIONAL AMENDMENT NO. 2,371,NON,NO,2,,143
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,ST. LOUIS COUNTY - PROPOSITION C,372,NON,YES,1,,251
CHE - 042,190,Reporting,898,15,189,242,1,0,0,49.78,ST. LOUIS COUNTY - PROPOSITION C,372,NON,NO,2,,165
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,U.S. REPRESENTATIVE - DISTRICT 2 - REPUBLICAN,4,REP,ANN WAGNER,1,,111
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,U.S. REPRESENTATIVE - DISTRICT 2 - DEMOCRATIC,5,DEM,JILL SCHUPP,1,,154
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,U.S. REPRESENTATIVE - DISTRICT 2 - LIBERTARIAN,6,LIB,MARTIN SCHULTE,1,,1
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - REPUBLICAN,7,REP,RALEIGH RITTER,1,,2
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - REPUBLICAN,7,REP,MIKE PARSON,2,,89
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - REPUBLICAN,7,REP,JAMES W. (JIM) NEELY,3,,4
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - REPUBLICAN,7,REP,SAUNDRA McDOWELL,4,,15
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - DEMOCRATIC,8,DEM,NICOLE GALLOWAY,1,,146
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - DEMOCRATIC,8,DEM,JIMMIE MATTHEWS,2,,7
CHE - 043,191,Reporting,1024,17,114,195,1,0,0,31.93,GOVERNOR - DEMOCRATIC,8,DEM,ANTOIN JOHNSON,3,,5
